Ramp 10.00 øC/min to 260.00 øC,,
Time,Temperature,Heat Flow (Normalized)
min,øC,W/g
21.23,225.84,-0.492
21.23,225.85,-0.492
21.23,225.87,-0.492
21.24,225.89,-0.492
21.24,225.9,-0.493
21.24,225.92,-0.493
21.24,225.94,-0.493
21.24,225.95,-0.493
21.24,225.97,-0.493
21.25,225.99,-0.493
21.25,226,-0.493
21.25,226.02,-0.493
21.25,226.04,-0.493
21.25,226.05,-0.493
21.26,226.07,-0.493
21.26,226.09,-0.493
21.26,226.1,-0.493
21.26,226.12,-0.493
21.26,226.14,-0.493
21.26,226.15,-0.493
21.27,226.17,-0.493
21.27,226.19,-0.493
21.27,226.2,-0.493
21.27,226.22,-0.493
21.27,226.24,-0.493
21.27,226.25,-0.493
21.28,226.27,-0.493
21.28,226.29,-0.493
21.28,226.3,-0.493
21.28,226.32,-0.493
21.28,226.34,-0.493
21.28,226.35,-0.493
21.28,226.37,-0.493
21.29,226.39,-0.493
21.29,226.4,-0.493
21.29,226.42,-0.493
21.29,226.44,-0.493
21.29,226.45,-0.493
21.29,226.47,-0.493
21.3,226.49,-0.493
21.3,226.5,-0.493
21.3,226.52,-0.493
21.3,226.54,-0.493
21.3,226.55,-0.493
21.31,226.57,-0.493
21.31,226.59,-0.493
21.31,226.6,-0.493
21.31,226.62,-0.493
21.31,226.64,-0.493
21.31,226.65,-0.493
21.32,226.67,-0.493
21.32,226.69,-0.493
21.32,226.7,-0.493
21.32,226.72,-0.493
21.32,226.74,-0.493
21.32,226.75,-0.493
21.33,226.77,-0.493
21.33,226.79,-0.493
21.33,226.8,-0.493
21.33,226.82,-0.493
21.33,226.84,-0.493
21.33,226.85,-0.494
21.33,226.87,-0.494
21.34,226.89,-0.494
21.34,226.9,-0.494
21.34,226.92,-0.494
21.34,226.94,-0.494
21.34,226.95,-0.494
21.34,226.97,-0.494
21.35,226.99,-0.494
21.35,227,-0.494
21.35,227.02,-0.494
21.35,227.04,-0.494
21.35,227.05,-0.494
21.36,227.07,-0.494
21.36,227.09,-0.494
21.36,227.1,-0.494
21.36,227.12,-0.494
21.36,227.14,-0.494
21.36,227.15,-0.494
21.37,227.17,-0.494
21.37,227.19,-0.494
21.37,227.2,-0.494
21.37,227.22,-0.494
21.37,227.24,-0.494
21.37,227.25,-0.494
21.38,227.27,-0.494
21.38,227.29,-0.494
21.38,227.3,-0.494
21.38,227.32,-0.494
21.38,227.34,-0.494
21.38,227.35,-0.494
21.38,227.37,-0.494
21.39,227.39,-0.494
21.39,227.4,-0.494
21.39,227.42,-0.494
21.39,227.44,-0.494
21.39,227.45,-0.494
21.39,227.47,-0.494
21.4,227.49,-0.494
21.4,227.5,-0.494
21.4,227.52,-0.494
21.4,227.54,-0.494
21.4,227.55,-0.494
21.41,227.57,-0.494
21.41,227.59,-0.494
21.41,227.6,-0.494
21.41,227.62,-0.494
21.41,227.64,-0.494
21.41,227.65,-0.494
21.42,227.67,-0.494
21.42,227.69,-0.494
21.42,227.7,-0.494
21.42,227.72,-0.494
21.42,227.74,-0.494
21.42,227.75,-0.494
21.43,227.77,-0.494
21.43,227.79,-0.495
21.43,227.8,-0.495
21.43,227.82,-0.495
21.43,227.84,-0.495
21.43,227.85,-0.495
21.43,227.87,-0.495
21.44,227.89,-0.495
21.44,227.9,-0.495
21.44,227.92,-0.495
21.44,227.94,-0.495
21.44,227.95,-0.495
21.44,227.97,-0.495
21.45,227.99,-0.495
21.45,228,-0.495
21.45,228.02,-0.495
21.45,228.04,-0.495
21.45,228.05,-0.495
21.46,228.07,-0.495
21.46,228.09,-0.495
21.46,228.1,-0.495
21.46,228.12,-0.495
21.46,228.14,-0.495
21.46,228.15,-0.495
21.47,228.17,-0.495
21.47,228.19,-0.495
21.47,228.2,-0.495
21.47,228.22,-0.495
21.47,228.24,-0.495
21.47,228.25,-0.495
21.48,228.27,-0.495
21.48,228.29,-0.495
21.48,228.3,-0.495
21.48,228.32,-0.495
21.48,228.34,-0.495
21.48,228.35,-0.495
21.48,228.37,-0.495
21.49,228.39,-0.495
21.49,228.4,-0.495
21.49,228.42,-0.495
21.49,228.44,-0.495
21.49,228.45,-0.495
21.49,228.47,-0.495
21.5,228.49,-0.495
21.5,228.5,-0.495
21.5,228.52,-0.495
21.5,228.54,-0.495
21.5,228.55,-0.495
21.51,228.57,-0.495
21.51,228.59,-0.495
21.51,228.6,-0.495
21.51,228.62,-0.495
21.51,228.64,-0.495
21.51,228.65,-0.495
21.52,228.67,-0.495
21.52,228.69,-0.495
21.52,228.7,-0.495
21.52,228.72,-0.495
21.52,228.74,-0.495
21.52,228.75,-0.495
21.53,228.77,-0.495
21.53,228.79,-0.495
21.53,228.8,-0.495
21.53,228.82,-0.495
21.53,228.84,-0.495
21.53,228.85,-0.496
21.53,228.87,-0.496
21.54,228.89,-0.496
21.54,228.9,-0.496
21.54,228.92,-0.496
21.54,228.94,-0.496
21.54,228.95,-0.496
21.54,228.97,-0.496
21.55,228.99,-0.496
21.55,229,-0.496
21.55,229.02,-0.496
21.55,229.04,-0.496
21.55,229.05,-0.496
21.56,229.07,-0.496
21.56,229.09,-0.496
21.56,229.1,-0.496
21.56,229.12,-0.496
21.56,229.14,-0.496
21.56,229.15,-0.496
21.57,229.17,-0.496
21.57,229.19,-0.496
21.57,229.2,-0.496
21.57,229.22,-0.496
21.57,229.24,-0.496
21.57,229.25,-0.496
21.58,229.27,-0.496
21.58,229.29,-0.496
21.58,229.3,-0.496
21.58,229.32,-0.496
21.58,229.34,-0.496
21.58,229.35,-0.496
21.58,229.37,-0.496
21.59,229.39,-0.496
21.59,229.4,-0.496
21.59,229.42,-0.496
21.59,229.44,-0.496
21.59,229.45,-0.496
21.59,229.47,-0.496
21.6,229.49,-0.496
21.6,229.5,-0.496
21.6,229.52,-0.496
21.6,229.54,-0.496
21.6,229.55,-0.496
21.61,229.57,-0.496
21.61,229.59,-0.496
21.61,229.6,-0.496
21.61,229.62,-0.496
21.61,229.64,-0.496
21.61,229.65,-0.496
21.62,229.67,-0.496
21.62,229.69,-0.496
21.62,229.7,-0.496
21.62,229.72,-0.496
21.62,229.74,-0.496
21.62,229.75,-0.496
21.63,229.77,-0.496
21.63,229.79,-0.496
21.63,229.8,-0.496
21.63,229.82,-0.496
21.63,229.84,-0.496
21.63,229.85,-0.496
21.63,229.87,-0.496
21.64,229.89,-0.496
21.64,229.9,-0.496
21.64,229.92,-0.497
21.64,229.94,-0.497
21.64,229.95,-0.497
21.64,229.97,-0.497
21.65,229.99,-0.497
21.65,230,-0.497
21.65,230.02,-0.497
21.65,230.04,-0.497
21.65,230.05,-0.497
21.66,230.07,-0.497
21.66,230.09,-0.497
21.66,230.1,-0.497
21.66,230.12,-0.497
21.66,230.14,-0.497
21.66,230.15,-0.497
21.67,230.17,-0.497
21.67,230.19,-0.497
21.67,230.2,-0.497
21.67,230.22,-0.497
21.67,230.24,-0.497
21.67,230.25,-0.497
21.68,230.27,-0.497
21.68,230.29,-0.497
21.68,230.3,-0.497
21.68,230.32,-0.497
21.68,230.34,-0.497
21.68,230.35,-0.497
21.68,230.37,-0.497
21.69,230.39,-0.497
21.69,230.4,-0.497
21.69,230.42,-0.497
21.69,230.44,-0.497
21.69,230.45,-0.497
21.69,230.47,-0.497
21.7,230.49,-0.497
21.7,230.5,-0.497
21.7,230.52,-0.497
21.7,230.54,-0.497
21.7,230.55,-0.497
21.71,230.57,-0.497
21.71,230.59,-0.497
21.71,230.6,-0.497
21.71,230.62,-0.497
21.71,230.64,-0.497
21.71,230.65,-0.497
21.72,230.67,-0.497
21.72,230.69,-0.497
21.72,230.7,-0.497
21.72,230.72,-0.497
21.72,230.74,-0.497
21.72,230.75,-0.497
21.73,230.77,-0.497
21.73,230.79,-0.497
21.73,230.8,-0.497
21.73,230.82,-0.497
21.73,230.84,-0.497
21.73,230.85,-0.497
21.73,230.87,-0.497
21.74,230.89,-0.497
21.74,230.9,-0.497
21.74,230.92,-0.497
21.74,230.94,-0.497
21.74,230.95,-0.497
21.74,230.97,-0.497
21.75,230.99,-0.497
21.75,231,-0.497
21.75,231.02,-0.497
21.75,231.04,-0.497
21.75,231.05,-0.497
21.76,231.07,-0.497
21.76,231.09,-0.497
21.76,231.1,-0.497
21.76,231.12,-0.497
21.76,231.14,-0.497
21.76,231.15,-0.497
21.77,231.17,-0.497
21.77,231.19,-0.497
21.77,231.2,-0.497
21.77,231.22,-0.497
21.77,231.24,-0.497
21.77,231.25,-0.497
21.78,231.27,-0.497
21.78,231.29,-0.497
21.78,231.3,-0.497
21.78,231.32,-0.498
21.78,231.34,-0.498
21.78,231.35,-0.498
21.78,231.37,-0.498
21.79,231.39,-0.498
21.79,231.4,-0.498
21.79,231.42,-0.498
21.79,231.44,-0.498
21.79,231.45,-0.498
21.79,231.47,-0.498
21.8,231.49,-0.498
21.8,231.5,-0.498
21.8,231.52,-0.498
21.8,231.54,-0.498
21.8,231.55,-0.498
21.81,231.57,-0.498
21.81,231.59,-0.498
21.81,231.6,-0.498
21.81,231.62,-0.498
21.81,231.64,-0.498
21.81,231.65,-0.498
21.82,231.67,-0.498
21.82,231.69,-0.498
21.82,231.7,-0.498
21.82,231.72,-0.498
21.82,231.74,-0.498
21.82,231.75,-0.498
21.83,231.77,-0.498
21.83,231.79,-0.498
21.83,231.8,-0.498
21.83,231.82,-0.498
21.83,231.84,-0.498
21.83,231.85,-0.498
21.83,231.87,-0.498
21.84,231.89,-0.498
21.84,231.91,-0.498
21.84,231.92,-0.498
21.84,231.94,-0.498
21.84,231.96,-0.498
21.84,231.97,-0.498
21.85,231.99,-0.498
21.85,232.01,-0.498
21.85,232.02,-0.498
21.85,232.04,-0.498
21.85,232.05,-0.498
21.86,232.07,-0.498
21.86,232.09,-0.498
21.86,232.1,-0.498
21.86,232.12,-0.498
21.86,232.14,-0.498
21.86,232.15,-0.498
21.87,232.17,-0.498
21.87,232.19,-0.498
21.87,232.21,-0.498
21.87,232.22,-0.498
21.87,232.24,-0.498
21.87,232.26,-0.498
21.88,232.27,-0.498
21.88,232.29,-0.498
21.88,232.3,-0.498
21.88,232.32,-0.498
21.88,232.34,-0.498
21.88,232.36,-0.498
21.88,232.37,-0.498
21.89,232.39,-0.498
21.89,232.41,-0.498
21.89,232.42,-0.498
21.89,232.44,-0.498
21.89,232.46,-0.498
21.89,232.47,-0.498
21.9,232.49,-0.498
21.9,232.51,-0.498
21.9,232.52,-0.498
21.9,232.54,-0.498
21.9,232.55,-0.498
21.91,232.57,-0.498
21.91,232.59,-0.498
21.91,232.61,-0.498
21.91,232.62,-0.498
21.91,232.64,-0.498
21.91,232.66,-0.498
21.92,232.67,-0.498
21.92,232.69,-0.498
21.92,232.71,-0.498
21.92,232.72,-0.498
21.92,232.74,-0.498
21.92,232.76,-0.498
21.93,232.77,-0.498
21.93,232.79,-0.498
21.93,232.81,-0.498
21.93,232.82,-0.498
21.93,232.84,-0.498
21.93,232.86,-0.498
21.93,232.87,-0.498
21.94,232.89,-0.498
21.94,232.91,-0.498
21.94,232.92,-0.499
21.94,232.94,-0.499
21.94,232.96,-0.499
21.94,232.97,-0.499
21.95,232.99,-0.499
21.95,233.01,-0.499
21.95,233.02,-0.499
21.95,233.04,-0.499
21.95,233.06,-0.499
21.96,233.07,-0.499
21.96,233.09,-0.499
21.96,233.11,-0.499
21.96,233.12,-0.499
21.96,233.14,-0.499
21.96,233.16,-0.499
21.97,233.17,-0.499
21.97,233.19,-0.499
21.97,233.21,-0.499
21.97,233.22,-0.499
21.97,233.24,-0.499
21.97,233.26,-0.499
21.98,233.27,-0.499
21.98,233.29,-0.499
21.98,233.31,-0.499
21.98,233.32,-0.499
21.98,233.34,-0.499
21.98,233.36,-0.499
21.98,233.37,-0.499
21.99,233.39,-0.499
21.99,233.41,-0.499
21.99,233.42,-0.499
21.99,233.44,-0.499
21.99,233.46,-0.499
21.99,233.47,-0.499
22,233.49,-0.499
22,233.51,-0.499
22,233.52,-0.499
22,233.54,-0.499
22,233.56,-0.499
22.01,233.57,-0.499
22.01,233.59,-0.499
22.01,233.61,-0.499
22.01,233.62,-0.499
22.01,233.64,-0.499
22.01,233.66,-0.499
22.02,233.67,-0.499
22.02,233.69,-0.499
22.02,233.71,-0.499
22.02,233.72,-0.499
22.02,233.74,-0.499
22.02,233.76,-0.499
22.03,233.77,-0.499
22.03,233.79,-0.499
22.03,233.81,-0.499
22.03,233.82,-0.499
22.03,233.84,-0.499
22.03,233.86,-0.499
22.03,233.87,-0.499
22.04,233.89,-0.499
22.04,233.91,-0.499
22.04,233.92,-0.499
22.04,233.94,-0.499
22.04,233.96,-0.499
22.04,233.97,-0.499
22.05,233.99,-0.499
22.05,234.01,-0.499
22.05,234.02,-0.499
22.05,234.04,-0.499
22.05,234.06,-0.499
22.06,234.07,-0.499
22.06,234.09,-0.499
22.06,234.11,-0.499
22.06,234.12,-0.499
22.06,234.14,-0.499
22.06,234.16,-0.499
22.07,234.17,-0.499
22.07,234.19,-0.499
22.07,234.21,-0.499
22.07,234.22,-0.499
22.07,234.24,-0.499
22.07,234.26,-0.499
22.08,234.27,-0.499
22.08,234.29,-0.499
22.08,234.31,-0.499
22.08,234.32,-0.499
22.08,234.34,-0.499
22.08,234.36,-0.499
22.08,234.37,-0.499
22.09,234.39,-0.499
22.09,234.41,-0.499
22.09,234.42,-0.499
22.09,234.44,-0.499
22.09,234.46,-0.499
22.09,234.47,-0.499
22.1,234.49,-0.499
22.1,234.51,-0.499
22.1,234.52,-0.499
22.1,234.54,-0.499
22.1,234.56,-0.499
22.11,234.57,-0.499
22.11,234.59,-0.499
22.11,234.61,-0.499
22.11,234.62,-0.499
22.11,234.64,-0.499
22.11,234.66,-0.499
22.12,234.67,-0.499
22.12,234.69,-0.499
22.12,234.71,-0.499
22.12,234.72,-0.499
22.12,234.74,-0.499
22.12,234.76,-0.499
22.13,234.77,-0.499
22.13,234.79,-0.499
22.13,234.81,-0.499
22.13,234.82,-0.499
22.13,234.84,-0.499
22.13,234.86,-0.499
22.13,234.87,-0.499
22.14,234.89,-0.499
22.14,234.91,-0.499
22.14,234.92,-0.499
22.14,234.94,-0.499
22.14,234.96,-0.499
22.14,234.97,-0.499
22.15,234.99,-0.5
22.15,235.01,-0.5
22.15,235.02,-0.5
22.15,235.04,-0.5
22.15,235.06,-0.5
22.16,235.07,-0.5
22.16,235.09,-0.5
22.16,235.11,-0.5
22.16,235.12,-0.5
22.16,235.14,-0.5
22.16,235.16,-0.5
22.17,235.17,-0.5
22.17,235.19,-0.5
22.17,235.21,-0.5
22.17,235.22,-0.5
22.17,235.24,-0.5
22.17,235.26,-0.5
22.18,235.27,-0.5
22.18,235.29,-0.5
22.18,235.31,-0.5
22.18,235.32,-0.5
22.18,235.34,-0.5
22.18,235.36,-0.5
22.18,235.37,-0.5
22.19,235.39,-0.5
22.19,235.41,-0.5
22.19,235.42,-0.5
22.19,235.44,-0.5
22.19,235.46,-0.5
22.19,235.47,-0.5
22.2,235.49,-0.5
22.2,235.51,-0.5
22.2,235.52,-0.5
22.2,235.54,-0.5
22.2,235.56,-0.5
22.21,235.57,-0.5
22.21,235.59,-0.5
22.21,235.61,-0.5
22.21,235.62,-0.5
22.21,235.64,-0.5
22.21,235.66,-0.5
22.22,235.67,-0.5
22.22,235.69,-0.5
22.22,235.71,-0.5
22.22,235.72,-0.5
22.22,235.74,-0.5
22.22,235.76,-0.5
22.23,235.77,-0.5
22.23,235.79,-0.5
22.23,235.81,-0.5
22.23,235.82,-0.5
22.23,235.84,-0.5
22.23,235.86,-0.5
22.23,235.87,-0.5
22.24,235.89,-0.5
22.24,235.91,-0.5
22.24,235.92,-0.5
22.24,235.94,-0.5
22.24,235.96,-0.5
22.24,235.97,-0.5
22.25,235.99,-0.5
22.25,236.01,-0.5
22.25,236.02,-0.5
22.25,236.04,-0.5
22.25,236.06,-0.5
22.26,236.07,-0.5
22.26,236.09,-0.5
22.26,236.11,-0.5
22.26,236.12,-0.5
22.26,236.14,-0.5
22.26,236.16,-0.5
22.27,236.17,-0.5
22.27,236.19,-0.5
22.27,236.21,-0.5
22.27,236.22,-0.5
22.27,236.24,-0.5
22.27,236.26,-0.5
22.28,236.27,-0.5
22.28,236.29,-0.5
22.28,236.31,-0.5
22.28,236.32,-0.5
22.28,236.34,-0.5
22.28,236.36,-0.5
22.28,236.37,-0.5
22.29,236.39,-0.5
22.29,236.41,-0.5
22.29,236.42,-0.5
22.29,236.44,-0.5
22.29,236.46,-0.5
22.29,236.47,-0.5
22.3,236.49,-0.5
22.3,236.51,-0.5
22.3,236.52,-0.5
22.3,236.54,-0.5
22.3,236.56,-0.5
22.31,236.57,-0.5
22.31,236.59,-0.5
22.31,236.61,-0.5
22.31,236.62,-0.5
22.31,236.64,-0.5
22.31,236.66,-0.5
22.32,236.67,-0.5
22.32,236.69,-0.5
22.32,236.71,-0.5
22.32,236.72,-0.5
22.32,236.74,-0.5
22.32,236.76,-0.5
22.33,236.77,-0.5
22.33,236.79,-0.5
22.33,236.81,-0.5
22.33,236.82,-0.5
22.33,236.84,-0.5
22.33,236.86,-0.5
22.33,236.87,-0.5
22.34,236.89,-0.5
22.34,236.91,-0.5
22.34,236.92,-0.5
22.34,236.94,-0.5
22.34,236.96,-0.5
22.34,236.97,-0.5
22.35,236.99,-0.5
22.35,237.01,-0.5
22.35,237.02,-0.5
22.35,237.04,-0.5
22.35,237.06,-0.5
22.36,237.07,-0.5
22.36,237.09,-0.5
22.36,237.11,-0.5
22.36,237.12,-0.5
22.36,237.14,-0.501
22.36,237.16,-0.501
22.37,237.17,-0.501
22.37,237.19,-0.501
22.37,237.21,-0.501
22.37,237.22,-0.501
22.37,237.24,-0.501
22.37,237.26,-0.501
22.38,237.27,-0.501
22.38,237.29,-0.501
22.38,237.31,-0.501
22.38,237.32,-0.501
22.38,237.34,-0.501
22.38,237.36,-0.501
22.38,237.37,-0.501
22.39,237.39,-0.501
22.39,237.41,-0.501
22.39,237.42,-0.501
22.39,237.44,-0.501
22.39,237.46,-0.501
22.39,237.47,-0.501
22.4,237.49,-0.501
22.4,237.51,-0.501
22.4,237.52,-0.501
22.4,237.54,-0.501
22.4,237.56,-0.501
22.41,237.57,-0.501
22.41,237.59,-0.501
22.41,237.61,-0.501
22.41,237.62,-0.501
22.41,237.64,-0.501
22.41,237.66,-0.501
22.42,237.67,-0.501
22.42,237.69,-0.501
22.42,237.71,-0.501
22.42,237.72,-0.501
22.42,237.74,-0.501
22.42,237.76,-0.501
22.43,237.77,-0.501
22.43,237.79,-0.501
22.43,237.81,-0.501
22.43,237.82,-0.501
22.43,237.84,-0.501
22.43,237.86,-0.501
22.43,237.87,-0.501
22.44,237.89,-0.501
22.44,237.91,-0.501
22.44,237.92,-0.501
22.44,237.94,-0.501
22.44,237.96,-0.501
22.44,237.97,-0.501
22.45,237.99,-0.501
22.45,238.01,-0.501
22.45,238.02,-0.501
22.45,238.04,-0.501
22.45,238.06,-0.501
22.46,238.07,-0.501
22.46,238.09,-0.501
22.46,238.11,-0.501
22.46,238.12,-0.501
22.46,238.14,-0.501
22.46,238.16,-0.501
22.47,238.17,-0.501
22.47,238.19,-0.501
22.47,238.21,-0.501
22.47,238.22,-0.501
22.47,238.24,-0.501
22.47,238.26,-0.501
22.48,238.27,-0.501
22.48,238.29,-0.501
22.48,238.31,-0.501
22.48,238.32,-0.501
22.48,238.34,-0.501
22.48,238.36,-0.501
22.48,238.37,-0.501
22.49,238.39,-0.501
22.49,238.41,-0.501
22.49,238.42,-0.501
22.49,238.44,-0.501
22.49,238.46,-0.501
22.49,238.47,-0.501
22.5,238.49,-0.501
22.5,238.51,-0.501
22.5,238.52,-0.501
22.5,238.54,-0.501
22.5,238.56,-0.501
22.51,238.57,-0.501
22.51,238.59,-0.501
22.51,238.61,-0.501
22.51,238.62,-0.501
22.51,238.64,-0.501
22.51,238.66,-0.501
22.52,238.67,-0.501
22.52,238.69,-0.501
22.52,238.71,-0.501
22.52,238.72,-0.501
22.52,238.74,-0.501
22.52,238.76,-0.501
22.53,238.78,-0.501
22.53,238.79,-0.501
22.53,238.81,-0.501
22.53,238.83,-0.501
22.53,238.84,-0.501
22.53,238.86,-0.501
22.53,238.88,-0.501
22.54,238.89,-0.501
22.54,238.91,-0.501
22.54,238.93,-0.501
22.54,238.94,-0.501
22.54,238.96,-0.501
22.54,238.97,-0.501
22.55,238.99,-0.501
22.55,239.01,-0.501
22.55,239.02,-0.501
22.55,239.04,-0.501
22.55,239.06,-0.501
22.56,239.07,-0.501
22.56,239.09,-0.501
22.56,239.11,-0.501
22.56,239.12,-0.501
22.56,239.14,-0.501
22.56,239.16,-0.501
22.57,239.18,-0.501
22.57,239.19,-0.501
22.57,239.21,-0.501
22.57,239.23,-0.502
22.57,239.24,-0.502
22.57,239.26,-0.502
22.58,239.27,-0.502
22.58,239.29,-0.502
22.58,239.31,-0.502
22.58,239.32,-0.502
22.58,239.34,-0.502
22.58,239.36,-0.502
22.58,239.38,-0.502
22.59,239.39,-0.502
22.59,239.41,-0.502
22.59,239.42,-0.502
22.59,239.44,-0.502
22.59,239.46,-0.502
22.59,239.47,-0.502
22.6,239.49,-0.502
22.6,239.51,-0.502
22.6,239.53,-0.502
22.6,239.54,-0.502
22.6,239.56,-0.502
22.61,239.58,-0.502
22.61,239.59,-0.502
22.61,239.61,-0.502
22.61,239.62,-0.502
22.61,239.64,-0.502
22.61,239.66,-0.502
22.62,239.68,-0.502
22.62,239.69,-0.502
22.62,239.71,-0.502
22.62,239.73,-0.502
22.62,239.74,-0.502
22.62,239.76,-0.502
22.63,239.78,-0.502
22.63,239.79,-0.502
22.63,239.81,-0.502
22.63,239.83,-0.502
22.63,239.84,-0.502
22.63,239.86,-0.502
22.63,239.88,-0.502
22.64,239.89,-0.502
22.64,239.91,-0.502
22.64,239.92,-0.502
22.64,239.94,-0.502
22.64,239.96,-0.502
22.64,239.98,-0.502
22.65,239.99,-0.502
22.65,240.01,-0.502
22.65,240.02,-0.502
22.65,240.04,-0.502
22.65,240.06,-0.502
22.66,240.08,-0.502
22.66,240.09,-0.502
22.66,240.11,-0.502
22.66,240.13,-0.502
22.66,240.14,-0.502
22.66,240.16,-0.502
22.67,240.18,-0.502
22.67,240.19,-0.502
22.67,240.21,-0.502
22.67,240.23,-0.502
22.67,240.24,-0.502
22.67,240.26,-0.502
22.68,240.28,-0.502
22.68,240.29,-0.502
22.68,240.31,-0.502
22.68,240.33,-0.502
22.68,240.34,-0.502
22.68,240.36,-0.502
22.68,240.38,-0.502
22.69,240.39,-0.502
22.69,240.41,-0.502
22.69,240.43,-0.502
22.69,240.44,-0.502
22.69,240.46,-0.502
22.69,240.48,-0.502
22.7,240.49,-0.502
22.7,240.51,-0.502
22.7,240.53,-0.502
22.7,240.54,-0.502
22.7,240.56,-0.502
22.71,240.58,-0.502
22.71,240.59,-0.502
22.71,240.61,-0.502
22.71,240.63,-0.502
22.71,240.64,-0.502
22.71,240.66,-0.502
22.72,240.68,-0.502
22.72,240.69,-0.502
22.72,240.71,-0.502
22.72,240.73,-0.502
22.72,240.74,-0.502
22.72,240.76,-0.502
22.73,240.78,-0.502
22.73,240.79,-0.502
22.73,240.81,-0.502
22.73,240.83,-0.502
22.73,240.84,-0.502
22.73,240.86,-0.502
22.73,240.88,-0.502
22.74,240.89,-0.502
22.74,240.91,-0.502
22.74,240.93,-0.502
22.74,240.94,-0.502
22.74,240.96,-0.502
22.74,240.98,-0.502
22.75,240.99,-0.502
22.75,241.01,-0.502
22.75,241.03,-0.502
22.75,241.04,-0.502
22.75,241.06,-0.502
22.76,241.08,-0.502
22.76,241.09,-0.502
22.76,241.11,-0.502
22.76,241.13,-0.502
22.76,241.14,-0.502
22.76,241.16,-0.502
22.77,241.18,-0.502
22.77,241.19,-0.502
22.77,241.21,-0.502
22.77,241.23,-0.502
22.77,241.24,-0.502
22.77,241.26,-0.502
22.78,241.28,-0.502
22.78,241.29,-0.502
22.78,241.31,-0.502
22.78,241.33,-0.502
22.78,241.34,-0.502
22.78,241.36,-0.502
22.78,241.38,-0.502
22.79,241.39,-0.502
22.79,241.41,-0.502
22.79,241.43,-0.502
22.79,241.44,-0.502
22.79,241.46,-0.502
22.79,241.48,-0.502
22.8,241.49,-0.502
22.8,241.51,-0.502
22.8,241.53,-0.502
22.8,241.54,-0.502
22.8,241.56,-0.502
22.81,241.58,-0.502
22.81,241.59,-0.502
22.81,241.61,-0.502
22.81,241.63,-0.502
22.81,241.64,-0.502
22.81,241.66,-0.502
22.82,241.68,-0.502
22.82,241.69,-0.502
22.82,241.71,-0.502
22.82,241.73,-0.502
22.82,241.74,-0.502
22.82,241.76,-0.503
22.83,241.78,-0.503
22.83,241.79,-0.503
22.83,241.81,-0.503
22.83,241.83,-0.503
22.83,241.84,-0.503
22.83,241.86,-0.503
22.83,241.88,-0.503
22.84,241.89,-0.503
22.84,241.91,-0.503
22.84,241.93,-0.503
22.84,241.94,-0.503
22.84,241.96,-0.503
22.84,241.98,-0.503
22.85,241.99,-0.503
22.85,242.01,-0.503
22.85,242.03,-0.503
22.85,242.04,-0.503
22.85,242.06,-0.503
22.86,242.08,-0.503
22.86,242.09,-0.503
22.86,242.11,-0.503
22.86,242.13,-0.503
22.86,242.14,-0.503
22.86,242.16,-0.503
22.87,242.18,-0.503
22.87,242.19,-0.503
22.87,242.21,-0.503
22.87,242.23,-0.503
22.87,242.24,-0.503
22.87,242.26,-0.503
22.88,242.28,-0.503
22.88,242.3,-0.503
22.88,242.31,-0.503
22.88,242.33,-0.503
22.88,242.34,-0.503
22.88,242.36,-0.503
22.88,242.38,-0.503
22.89,242.39,-0.503
22.89,242.41,-0.503
22.89,242.43,-0.503
22.89,242.44,-0.503
22.89,242.46,-0.503
22.89,242.48,-0.503
22.9,242.49,-0.503
22.9,242.51,-0.503
22.9,242.53,-0.503
22.9,242.54,-0.503
22.9,242.56,-0.503
22.91,242.58,-0.503
22.91,242.59,-0.503
22.91,242.61,-0.503
22.91,242.63,-0.503
22.91,242.64,-0.503
22.91,242.66,-0.503
22.92,242.68,-0.503
22.92,242.7,-0.503
22.92,242.71,-0.503
22.92,242.73,-0.503
22.92,242.74,-0.503
22.92,242.76,-0.503
22.93,242.78,-0.503
22.93,242.79,-0.503
22.93,242.81,-0.503
22.93,242.83,-0.503
22.93,242.84,-0.503
22.93,242.86,-0.503
22.93,242.88,-0.503
22.94,242.89,-0.503
22.94,242.91,-0.503
22.94,242.93,-0.503
22.94,242.95,-0.503
22.94,242.96,-0.503
22.94,242.98,-0.503
22.95,242.99,-0.503
22.95,243.01,-0.503
22.95,243.03,-0.503
22.95,243.04,-0.503
22.95,243.06,-0.503
22.96,243.08,-0.503
22.96,243.09,-0.503
22.96,243.11,-0.503
22.96,243.13,-0.503
22.96,243.14,-0.503
22.96,243.16,-0.503
22.97,243.18,-0.503
22.97,243.19,-0.503
22.97,243.21,-0.503
22.97,243.23,-0.503
22.97,243.24,-0.503
22.97,243.26,-0.503
22.98,243.28,-0.503
22.98,243.29,-0.503
22.98,243.31,-0.503
22.98,243.33,-0.503
22.98,243.34,-0.503
22.98,243.36,-0.503
22.98,243.38,-0.503
22.99,243.39,-0.503
22.99,243.41,-0.503
22.99,243.43,-0.503
22.99,243.44,-0.503
22.99,243.46,-0.503
22.99,243.48,-0.503
23,243.49,-0.503
23,243.51,-0.503
23,243.53,-0.503
23,243.54,-0.503
23,243.56,-0.503
23.01,243.58,-0.503
23.01,243.59,-0.503
23.01,243.61,-0.503
23.01,243.63,-0.503
23.01,243.64,-0.503
23.01,243.66,-0.503
23.02,243.68,-0.503
23.02,243.7,-0.503
23.02,243.71,-0.503
23.02,243.73,-0.503
23.02,243.74,-0.503
